id,actividad_id,herramienta_id,cantidad,especificaciones
2006,986,49,2,Herramienta para Inspeccionar rodillos
2007,986,1,2,Herramienta para Inspeccionar rodillos
2008,986,51,2,Herramienta para Inspeccionar rodillos
2009,987,15,2,Herramienta para Reparar abolladuras
2010,987,30,2,Herramienta para Reparar abolladuras
2011,987,3,1,Herramienta para Reparar abolladuras
2012,988,17,1,Herramienta para Engrasar articulaciones
2013,988,36,1,Herramienta para Engrasar articulaciones
2014,988,30,2,Herramienta para Engrasar articulaciones
2015,989,10,1,Herramienta para Limpiar radiador
2016,990,19,2,Herramienta para Inspeccionar conexiones
2017,990,37,1,Herramienta para Inspeccionar conexiones
2018,990,42,1,Herramienta para Inspeccionar conexiones
2019,991,3,1,Herramienta para Inspección visual
2020,992,1,1,Herramienta para Engrasar puntos de lubricación
2021,993,44,1,Herramienta para Verificar controles
2022,993,54,1,Herramienta para Verificar controles
2023,994,44,1,Herramienta para Verificar sprockets
2024,995,25,2,Herramienta para Engrasar articulaciones
2025,996,10,1,Herramienta para Ajustar embrague
2026,997,54,2,Herramienta para Verificar cilindros
2027,997,23,1,Herramienta para Verificar cilindros
2028,997,17,1,Herramienta para Verificar cilindros
2029,998,24,2,Herramienta para Revisar batería
2030,998,33,1,Herramienta para Revisar batería
2031,998,52,2,Herramienta para Revisar batería
2032,999,60,1,Herramienta para Verificar pasadores
2033,999,32,1,Herramienta para Verificar pasadores
2034,1000,20,2,Herramienta para Revisar bomba de dirección
2035,1000,5,2,Herramienta para Revisar bomba de dirección
2036,1001,20,1,Herramienta para Cambiar aceite de motor
2037,1001,53,1,Herramienta para Cambiar aceite de motor
2038,1001,51,2,Herramienta para Cambiar aceite de motor
2039,1002,47,1,Herramienta para Ajustar frenos
2040,1002,43,2,Herramienta para Ajustar frenos
2041,1002,6,1,Herramienta para Ajustar frenos
2042,1003,49,1,Herramienta para Inspeccionar correas
2043,1004,47,2,Herramienta para Pintar partes oxidadas
2044,1004,39,2,Herramienta para Pintar partes oxidadas
2045,1004,33,2,Herramienta para Pintar partes oxidadas
2046,1005,20,1,Herramienta para Inspeccionar rodillos
2047,1005,2,2,Herramienta para Inspeccionar rodillos
2048,1006,48,1,Herramienta para Verificar líquido de frenos
2049,1006,1,2,Herramienta para Verificar líquido de frenos
2050,1006,53,1,Herramienta para Verificar líquido de frenos
2051,1007,28,1,Herramienta para Drenar tanque
2052,1007,58,2,Herramienta para Drenar tanque
2053,1007,4,2,Herramienta para Drenar tanque
2054,1008,48,2,Herramienta para Cambiar aceite hidráulico
2055,1008,24,1,Herramienta para Cambiar aceite hidráulico
2056,1008,29,2,Herramienta para Cambiar aceite hidráulico
2057,1009,4,2,Herramienta para Verificar funcionamiento de motor
2058,1009,14,2,Herramienta para Verificar funcionamiento de motor
2059,1010,42,2,Herramienta para Revisar batería
2060,1011,5,2,Herramienta para Verificar termostato
2061,1011,12,2,Herramienta para Verificar termostato
2062,1012,22,1,Herramienta para Verificar presión
2063,1012,17,1,Herramienta para Verificar presión
2064,1013,52,1,Herramienta para Inspeccionar DPF
2065,1014,47,1,Herramienta para Revisar asiento
2066,1014,37,2,Herramienta para Revisar asiento
2067,1014,23,1,Herramienta para Revisar asiento
2068,1015,32,2,Herramienta para Verificar pasadores
2069,1015,5,1,Herramienta para Verificar pasadores
2070,1016,30,2,Herramienta para Revisar bomba de dirección
2071,1017,8,1,Herramienta para Revisar dientes
2072,1018,55,1,Herramienta para Inspeccionar conexiones
2073,1018,18,1,Herramienta para Inspeccionar conexiones
2074,1019,37,2,Herramienta para Inspeccionar correas
2075,1019,24,1,Herramienta para Inspeccionar correas
2076,1020,50,1,Herramienta para Verificar silenciador
2077,1021,44,1,Herramienta para Verificar presión
2078,1021,52,2,Herramienta para Verificar presión
2079,1022,26,2,Herramienta para Revisar pastillas
2080,1022,36,2,Herramienta para Revisar pastillas
2081,1023,12,2,Herramienta para Pintar partes oxidadas
2082,1024,43,2,Herramienta para Verificar termostato
2083,1024,27,1,Herramienta para Verificar termostato
2084,1025,17,2,Herramienta para Engrasar puntos de lubricación
2085,1025,56,2,Herramienta para Engrasar puntos de lubricación
2086,1026,24,1,Herramienta para Revisar tensión de cadena
2087,1026,4,1,Herramienta para Revisar tensión de cadena
2088,1027,49,2,Herramienta para Pintar partes oxidadas
2089,1028,54,1,Herramienta para Revisar asiento
2090,1029,33,1,Herramienta para Revisar bomba de dirección
2091,1030,17,2,Herramienta para Revisar tensión de cadena
2092,1030,51,1,Herramienta para Revisar tensión de cadena
2093,1031,43,1,Herramienta para Cambiar filtro de aceite
2094,1031,50,1,Herramienta para Cambiar filtro de aceite
2095,1031,41,1,Herramienta para Cambiar filtro de aceite
2096,1032,7,2,Herramienta para Revisar mangueras
2097,1032,60,2,Herramienta para Revisar mangueras
2098,1032,1,2,Herramienta para Revisar mangueras
2099,1033,60,1,Herramienta para Drenar tanque
2100,1033,56,1,Herramienta para Drenar tanque
2101,1033,21,1,Herramienta para Drenar tanque
2102,1034,52,2,Herramienta para Inspeccionar conexiones
2103,1034,25,2,Herramienta para Inspeccionar conexiones
2104,1034,57,1,Herramienta para Inspeccionar conexiones
2105,1035,41,2,Herramienta para Verificar presión
2106,1035,36,1,Herramienta para Verificar presión
2107,1035,19,1,Herramienta para Verificar presión
2108,1036,55,1,Herramienta para Ajustar embrague
2109,1036,35,2,Herramienta para Ajustar embrague
2110,1037,9,1,Herramienta para Verificar funcionamiento de motor
2111,1037,36,1,Herramienta para Verificar funcionamiento de motor
2112,1038,22,1,Herramienta para Engrasar articulaciones
2113,1038,55,1,Herramienta para Engrasar articulaciones
2114,1039,21,2,Herramienta para Ajustar frenos
2115,1039,24,1,Herramienta para Ajustar frenos
2116,1039,10,1,Herramienta para Ajustar frenos
2117,1040,39,1,Herramienta para Drenar tanque
2118,1040,7,2,Herramienta para Drenar tanque
2119,1040,57,2,Herramienta para Drenar tanque
2120,1041,45,1,Herramienta para Verificar controles
2121,1042,59,2,Herramienta para Cambiar aceite de motor
2122,1042,48,2,Herramienta para Cambiar aceite de motor
2123,1042,57,1,Herramienta para Cambiar aceite de motor
2124,1043,58,2,Herramienta para Revisar inyectores
2125,1044,7,2,Herramienta para Cambiar filtro de combustible
2126,1044,46,2,Herramienta para Cambiar filtro de combustible
2127,1044,11,2,Herramienta para Cambiar filtro de combustible
2128,1045,48,1,Herramienta para Verificar nivel de aceite
2129,1046,34,2,Herramienta para Verificar sprockets
2130,1046,30,1,Herramienta para Verificar sprockets
2131,1047,1,1,Herramienta para Verificar cilindros
2132,1047,18,2,Herramienta para Verificar cilindros
2133,1048,47,2,Herramienta para Inspeccionar conexiones
2134,1049,45,2,Herramienta para Engrasar articulaciones
2135,1049,6,1,Herramienta para Engrasar articulaciones
2136,1050,1,2,Herramienta para Inspeccionar desgaste
2137,1050,53,1,Herramienta para Inspeccionar desgaste
2138,1050,17,2,Herramienta para Inspeccionar desgaste
2139,1051,2,2,Herramienta para Verificar controles
2140,1051,27,1,Herramienta para Verificar controles
2141,1051,40,2,Herramienta para Verificar controles
2142,1052,13,1,Herramienta para Inspección visual
2143,1052,55,1,Herramienta para Inspección visual
2144,1052,49,2,Herramienta para Inspección visual
2145,1053,28,2,Herramienta para Engrasar articulaciones
2146,1054,56,1,Herramienta para Limpiar radiador
2147,1054,17,2,Herramienta para Limpiar radiador
2148,1055,39,2,Herramienta para Revisar convertidor
2149,1056,53,1,Herramienta para Verificar silenciador
2150,1057,7,1,Herramienta para Verificar líquido de frenos
2151,1058,7,2,Herramienta para Engrasar articulaciones
2152,1058,24,1,Herramienta para Engrasar articulaciones
2153,1059,32,1,Herramienta para Revisar tensión de cadena
2154,1059,45,1,Herramienta para Revisar tensión de cadena
2155,1060,26,2,Herramienta para Cambiar aceite de motor
2156,1061,7,2,Herramienta para Verificar alternador
2157,1062,38,2,Herramienta para Verificar líquido de frenos
2158,1063,42,2,Herramienta para Revisar tubo de escape
2159,1064,60,1,Herramienta para Ajustar embrague
2160,1064,2,2,Herramienta para Ajustar embrague
2161,1065,33,1,Herramienta para Verificar controles
2162,1066,7,2,Herramienta para Cambiar filtro de combustible
2163,1066,54,2,Herramienta para Cambiar filtro de combustible
2164,1066,23,2,Herramienta para Cambiar filtro de combustible
2165,1067,52,2,Herramienta para Verificar juego
2166,1067,17,2,Herramienta para Verificar juego
2167,1068,16,1,Herramienta para Limpiar radiador
2168,1068,52,2,Herramienta para Limpiar radiador
2169,1069,40,2,Herramienta para Reparar abolladuras
2170,1069,12,1,Herramienta para Reparar abolladuras
2171,1069,45,2,Herramienta para Reparar abolladuras
2172,1070,46,2,Herramienta para Revisar convertidor
2173,1070,11,1,Herramienta para Revisar convertidor
2174,1070,41,1,Herramienta para Revisar convertidor
2175,1071,4,2,Herramienta para Verificar alternador
2176,1071,5,1,Herramienta para Verificar alternador
2177,1072,39,2,Herramienta para Revisar asiento
2178,1072,36,1,Herramienta para Revisar asiento
2179,1073,57,2,Herramienta para Ajustar frenos
2180,1073,22,1,Herramienta para Ajustar frenos
2181,1073,35,1,Herramienta para Ajustar frenos
2182,1074,43,1,Herramienta para Revisar tubo de escape
2183,1074,42,1,Herramienta para Revisar tubo de escape
2184,1075,60,1,Herramienta para Inspeccionar correas
2185,1075,53,1,Herramienta para Inspeccionar correas
2186,1075,57,1,Herramienta para Inspeccionar correas
2187,1076,46,1,Herramienta para Verificar nivel de aceite
2188,1076,28,2,Herramienta para Verificar nivel de aceite
2189,1077,20,1,Herramienta para Verificar pasadores
2190,1077,16,2,Herramienta para Verificar pasadores
2191,1078,28,1,Herramienta para Inspección visual
2192,1078,42,1,Herramienta para Inspección visual
2193,1078,17,1,Herramienta para Inspección visual
2194,1079,21,1,Herramienta para Limpiar radiador
2195,1079,58,2,Herramienta para Limpiar radiador
2196,1080,56,1,Herramienta para Inspeccionar rodillos
2197,1081,50,1,Herramienta para Ajustar embrague
2198,1082,45,1,Herramienta para Inspeccionar correas
2199,1082,37,2,Herramienta para Inspeccionar correas
2200,1082,43,1,Herramienta para Inspeccionar correas
2201,1083,14,1,Herramienta para Engrasar puntos de lubricación
2202,1083,29,1,Herramienta para Engrasar puntos de lubricación
2203,1083,20,2,Herramienta para Engrasar puntos de lubricación
2204,1084,6,2,Herramienta para Verificar juego
2205,1084,1,2,Herramienta para Verificar juego
2206,1084,41,2,Herramienta para Verificar juego
2207,1085,2,1,Herramienta para Drenar tanque
2208,1085,11,1,Herramienta para Drenar tanque
2209,1085,7,1,Herramienta para Drenar tanque
2210,1086,51,1,Herramienta para Pintar partes oxidadas
2211,1086,54,2,Herramienta para Pintar partes oxidadas
2212,1086,60,2,Herramienta para Pintar partes oxidadas
2213,1087,30,2,Herramienta para Rotar neumáticos
2214,1087,54,1,Herramienta para Rotar neumáticos
2215,1088,24,1,Herramienta para Verificar sprockets
2216,1089,23,1,Herramienta para Revisar batería
2217,1090,56,2,Herramienta para Revisar mangueras
2218,1090,20,2,Herramienta para Revisar mangueras
2219,1091,2,2,Herramienta para Cambiar filtro de aire
2220,1091,44,2,Herramienta para Cambiar filtro de aire
2221,1091,46,1,Herramienta para Cambiar filtro de aire
2222,1092,45,1,Herramienta para Ajustar frenos
2223,1093,33,2,Herramienta para Limpiar filtros de aire acondicionado
2224,1094,34,2,Herramienta para Engrasar articulaciones
2225,1094,1,1,Herramienta para Engrasar articulaciones
2226,1095,15,1,Herramienta para Revisar convertidor
2227,1095,22,2,Herramienta para Revisar convertidor
2228,1095,1,2,Herramienta para Revisar convertidor
2229,1096,15,1,Herramienta para Inspeccionar DPF
2230,1096,57,2,Herramienta para Inspeccionar DPF
2231,1097,23,2,Herramienta para Drenar tanque
2232,1097,11,1,Herramienta para Drenar tanque
2233,1098,41,2,Herramienta para Ajustar frenos
2234,1098,53,1,Herramienta para Ajustar frenos
2235,1098,52,1,Herramienta para Ajustar frenos
2236,1099,41,2,Herramienta para Revisar bomba de dirección
2237,1100,10,2,Herramienta para Cambiar filtro de aire
2238,1100,49,2,Herramienta para Cambiar filtro de aire
2239,1101,50,1,Herramienta para Verificar termostato
2240,1101,20,2,Herramienta para Verificar termostato
2241,1101,29,2,Herramienta para Verificar termostato
2242,1102,18,1,Herramienta para Verificar controles
2243,1102,36,2,Herramienta para Verificar controles
2244,1102,45,1,Herramienta para Verificar controles
2245,1103,52,1,Herramienta para Revisar bomba de dirección
2246,1103,60,1,Herramienta para Revisar bomba de dirección
2247,1103,1,2,Herramienta para Revisar bomba de dirección
2248,1104,21,1,Herramienta para Verificar funcionamiento de motor
2249,1105,11,1,Herramienta para Verificar presión
2250,1106,23,1,Herramienta para Engrasar puntos de lubricación
2251,1106,37,1,Herramienta para Engrasar puntos de lubricación
2252,1106,46,1,Herramienta para Engrasar puntos de lubricación
2253,1107,59,1,Herramienta para Revisar batería
2254,1107,55,2,Herramienta para Revisar batería
2255,1108,46,2,Herramienta para Limpiar filtros de aire acondicionado
2256,1109,31,2,Herramienta para Cambiar filtro de combustible
2257,1109,58,2,Herramienta para Cambiar filtro de combustible
2258,1110,18,1,Herramienta para Verificar silenciador
2259,1110,51,1,Herramienta para Verificar silenciador
2260,1110,30,1,Herramienta para Verificar silenciador
2261,1111,35,2,Herramienta para Verificar bomba de combustible
2262,1111,31,2,Herramienta para Verificar bomba de combustible
2263,1112,5,2,Herramienta para Cambiar aceite de motor
2264,1112,33,2,Herramienta para Cambiar aceite de motor
2265,1112,28,2,Herramienta para Cambiar aceite de motor
2266,1113,54,2,Herramienta para Inspeccionar desgaste
2267,1113,22,1,Herramienta para Inspeccionar desgaste
2268,1113,46,2,Herramienta para Inspeccionar desgaste
2269,1114,2,1,Herramienta para Verificar silenciador
2270,1114,35,1,Herramienta para Verificar silenciador
2271,1114,51,1,Herramienta para Verificar silenciador
2272,1115,1,1,Herramienta para Inspeccionar correas
2273,1116,52,2,Herramienta para Revisar pastillas
2274,1116,38,2,Herramienta para Revisar pastillas
2275,1116,58,2,Herramienta para Revisar pastillas
2276,1117,9,2,Herramienta para Verificar alternador
2277,1117,58,2,Herramienta para Verificar alternador
2278,1118,58,2,Herramienta para Ajustar embrague
2279,1118,37,2,Herramienta para Ajustar embrague
2280,1119,18,2,Herramienta para Inspección visual
2281,1119,8,1,Herramienta para Inspección visual
2282,1120,3,1,Herramienta para Verificar alternador
2283,1120,18,1,Herramienta para Verificar alternador
2284,1120,11,2,Herramienta para Verificar alternador
2285,1121,18,2,Herramienta para Ajustar frenos
2286,1122,38,1,Herramienta para Revisar mangueras
2287,1123,6,2,Herramienta para Verificar silenciador
2288,1123,48,1,Herramienta para Verificar silenciador
2289,1124,48,2,Herramienta para Limpiar radiador
2290,1125,40,2,Herramienta para Revisar convertidor
2291,1126,44,2,Herramienta para Verificar presión
2292,1127,55,1,Herramienta para Verificar funcionamiento de motor
2293,1128,5,1,Herramienta para Drenar tanque
2294,1128,33,1,Herramienta para Drenar tanque
2295,1128,53,1,Herramienta para Drenar tanque
2296,1129,7,2,Herramienta para Engrasar articulaciones
2297,1130,54,1,Herramienta para Cambiar aceite de motor
2298,1131,53,2,Herramienta para Verificar controles
2299,1131,59,2,Herramienta para Verificar controles
2300,1132,20,2,Herramienta para Verificar nivel de aceite
