id,actividad_id,insumo_id,cantidad,unidad,especificaciones,costo_unitario
1365,549,62,6.51,Unidad,Para Neumáticos,2513.71
1366,549,47,8.52,Rollo,Para Neumáticos,10.46
1367,550,68,9.94,Unidad,Para Filtros,5.19
1368,550,32,7.79,Rollo,Para Filtros,13.99
1369,550,59,6.73,Kg,Para Filtros,15.9
1370,551,65,8.4,Litro,Para Sistema Eléctrico,16.21
1371,551,32,1.24,Rollo,Para Sistema Eléctrico,13.99
1372,551,8,7.77,Unidad,Para Sistema Eléctrico,38.39
1373,551,20,9.43,Metro,Para Sistema Eléctrico,23.25
1374,552,70,8.99,Litro,Para Sistema de Escape,18.43
1375,552,71,2.46,Metro,Para Sistema de Escape,80.71
1376,553,78,4.02,Unidad,Para Sistema Hidráulico,57.81
1377,553,54,8.22,Unidad,Para Sistema Hidráulico,289.96
1378,553,73,6.12,Metro,Para Sistema Hidráulico,26.21
1379,554,70,2.39,Litro,Para Carrocería,18.43
1380,555,7,3.74,Unidad,Para Sistema de Dirección,54.31
1381,555,12,3.2,Unidad,Para Sistema de Dirección,112.53
1382,555,2,4.71,Litro,Para Sistema de Dirección,18.63
1383,555,75,7.13,Kg,Para Sistema de Dirección,15.27
1384,556,34,3.58,Unidad,Para Sistema Eléctrico,53.29
1385,556,72,8.43,Unidad,Para Sistema Eléctrico,879.87
1386,556,15,7.92,Litro,Para Sistema Eléctrico,22.71
1387,557,49,1.68,Unidad,Para Filtros,4020.01
1388,557,6,1.69,Kg,Para Filtros,15.65
1389,557,71,8.0,Metro,Para Filtros,80.71
1390,558,3,8.02,Litro,Para Sistema de Frenos,28.41
1391,558,28,9.1,Unidad,Para Sistema de Frenos,1350.76
1392,559,13,4.98,Litro,Para Cuchara y Brazo,21.42
1393,560,47,2.59,Rollo,Para Neumáticos,10.46
1394,560,62,4.24,Unidad,Para Neumáticos,2513.71
1395,561,41,7.03,Unidad,Para Sistema de Lubricación,55.7
1396,561,47,6.24,Rollo,Para Sistema de Lubricación,10.46
1397,562,58,5.28,Unidad,Para Neumáticos,83.68
1398,562,50,3.37,Litro,Para Neumáticos,26.83
1399,562,67,6.53,Litro,Para Neumáticos,32.63
1400,563,29,5.31,Unidad,Para Sistema de Transmisión,2962.21
1401,564,58,1.73,Unidad,Para Sistema de Combustible,83.68
1402,564,10,3.72,Unidad,Para Sistema de Combustible,76.95
1403,564,45,9.36,Unidad,Para Sistema de Combustible,103.68
1404,565,37,5.21,Unidad,Para Cabina,4664.11
1405,565,46,1.96,Unidad,Para Cabina,2133.66
1406,565,50,4.97,Litro,Para Cabina,26.83
1407,566,11,4.43,Unidad,Para Motor,182.04
1408,566,67,4.16,Litro,Para Motor,32.63
1409,567,78,8.37,Unidad,Para Sistema de Escape,57.81
1410,567,26,3.05,Metro,Para Sistema de Escape,66.92
1411,568,10,5.37,Unidad,Para Tren de Rodaje,76.95
1412,568,66,1.21,Unidad,Para Tren de Rodaje,87.62
1413,569,75,4.5,Kg,Para Sistema Eléctrico,15.27
1414,569,32,4.77,Rollo,Para Sistema Eléctrico,13.99
1415,570,41,5.81,Unidad,Para Sistema de Dirección,55.7
1416,570,50,8.72,Litro,Para Sistema de Dirección,26.83
1417,570,74,8.73,Unidad,Para Sistema de Dirección,1428.35
1418,571,45,7.88,Unidad,Para Cuchara y Brazo,103.68
1419,571,7,3.63,Unidad,Para Cuchara y Brazo,54.31
1420,571,49,6.59,Unidad,Para Cuchara y Brazo,4020.01
1421,572,53,1.76,Unidad,Para Sistema de Transmisión,314.96
1422,572,30,0.74,Kg,Para Sistema de Transmisión,9.85
1423,573,36,1.03,Unidad,Para Sistema de Frenos,867.16
1424,573,28,9.47,Unidad,Para Sistema de Frenos,1350.76
1425,574,21,3.15,Unidad,Para Sistema de Combustible,4.69
1426,575,48,3.39,Kg,Para Sistema de Refrigeración,13.54
1427,575,10,9.26,Unidad,Para Sistema de Refrigeración,76.95
1428,576,63,5.05,Unidad,Para Tren de Rodaje,108.41
1429,576,76,2.27,Unidad,Para Tren de Rodaje,102.65
1430,576,21,8.23,Unidad,Para Tren de Rodaje,4.69
1431,577,43,8.58,Unidad,Para Carrocería,55.3
1432,577,49,2.41,Unidad,Para Carrocería,4020.01
1433,578,16,7.76,Unidad,Para Motor,3964.04
1434,578,70,2.3,Litro,Para Motor,18.43
1435,579,4,2.21,Litro,Para Neumáticos,24.05
1436,579,29,3.88,Unidad,Para Neumáticos,2962.21
1437,579,28,9.98,Unidad,Para Neumáticos,1350.76
1438,579,41,1.56,Unidad,Para Neumáticos,55.7
1439,580,71,3.88,Metro,Para Sistema Hidráulico,80.71
1440,580,14,9.37,Litro,Para Sistema Hidráulico,41.95
1441,580,46,7.25,Unidad,Para Sistema Hidráulico,2133.66
1442,580,70,5.0,Litro,Para Sistema Hidráulico,18.43
1443,581,74,0.76,Unidad,Para Sistema de Dirección,1428.35
1444,581,19,4.81,Unidad,Para Sistema de Dirección,692.57
1445,582,26,3.64,Metro,Para Sistema de Refrigeración,66.92
1446,582,41,1.99,Unidad,Para Sistema de Refrigeración,55.7
1447,582,74,0.61,Unidad,Para Sistema de Refrigeración,1428.35
1448,582,19,5.06,Unidad,Para Sistema de Refrigeración,692.57
1449,583,69,7.17,Rollo,Para Sistema de Transmisión,11.83
1450,584,31,1.9,Unidad,Para Sistema de Escape,24.59
1451,584,63,6.21,Unidad,Para Sistema de Escape,108.41
1452,584,47,6.44,Rollo,Para Sistema de Escape,10.46
1453,584,21,9.52,Unidad,Para Sistema de Escape,4.69
1454,585,36,9.87,Unidad,Para Sistema Eléctrico,867.16
1455,585,30,4.24,Kg,Para Sistema Eléctrico,9.85
1456,585,62,9.04,Unidad,Para Sistema Eléctrico,2513.71
1457,586,45,8.49,Unidad,Para Cabina,103.68
1458,586,72,4.82,Unidad,Para Cabina,879.87
1459,587,4,9.46,Litro,Para Sistema de Combustible,24.05
1460,588,8,3.04,Unidad,Para Tren de Rodaje,38.39
1461,588,2,3.46,Litro,Para Tren de Rodaje,18.63
1462,589,79,0.6,Kg,Para Neumáticos,13.21
1463,589,60,8.77,Unidad,Para Neumáticos,32.67
1464,589,22,7.71,Unidad,Para Neumáticos,45.22
1465,590,41,1.48,Unidad,Para Sistema de Lubricación,55.7
1466,590,45,3.03,Unidad,Para Sistema de Lubricación,103.68
1467,591,11,1.53,Unidad,Para Sistema de Dirección,182.04
1468,591,40,8.01,Kg,Para Sistema de Dirección,13.22
1469,592,28,3.11,Unidad,Para Motor,1350.76
1470,592,54,4.23,Unidad,Para Motor,289.96
1471,593,15,8.0,Litro,Para Carrocería,22.71
1472,593,76,8.58,Unidad,Para Carrocería,102.65
1473,594,17,6.11,Unidad,Para Sistema de Combustible,2959.45
1474,594,59,2.91,Kg,Para Sistema de Combustible,15.9
1475,595,62,6.68,Unidad,Para Cabina,2513.71
1476,595,53,9.64,Unidad,Para Cabina,314.96
1477,595,38,0.57,Litro,Para Cabina,21.04
1478,596,38,7.49,Litro,Para Cuchara y Brazo,21.04
1479,596,64,5.14,Litro,Para Cuchara y Brazo,37.39
1480,597,41,4.52,Unidad,Para Sistema Eléctrico,55.7
1481,597,4,8.39,Litro,Para Sistema Eléctrico,24.05
1482,597,10,4.85,Unidad,Para Sistema Eléctrico,76.95
1483,597,47,5.27,Rollo,Para Sistema Eléctrico,10.46
1484,598,47,3.32,Rollo,Para Sistema de Escape,10.46
1485,599,32,3.68,Rollo,Para Sistema de Refrigeración,13.99
1486,600,53,5.36,Unidad,Para Sistema Hidráulico,314.96
1487,600,39,8.42,Litro,Para Sistema Hidráulico,19.86
1488,601,29,7.75,Unidad,Para Filtros,2962.21
1489,602,65,7.6,Litro,Para Sistema de Combustible,16.21
1490,602,66,8.09,Unidad,Para Sistema de Combustible,87.62
1491,602,36,7.94,Unidad,Para Sistema de Combustible,867.16
1492,602,20,5.81,Metro,Para Sistema de Combustible,23.25
1493,603,47,6.04,Rollo,Para Sistema de Lubricación,10.46
1494,604,29,6.0,Unidad,Para Sistema Hidráulico,2962.21
1495,604,60,6.91,Unidad,Para Sistema Hidráulico,32.67
1496,605,37,8.26,Unidad,Para Motor,4664.11
1497,605,55,2.79,Unidad,Para Motor,1559.76
1498,605,52,7.04,Metro,Para Motor,30.6
1499,606,23,6.04,Unidad,Para Tren de Rodaje,77.47
1500,607,1,2.2,Litro,Para Sistema de Transmisión,22.6
1501,607,12,4.25,Unidad,Para Sistema de Transmisión,112.53
1502,608,58,3.29,Unidad,Para Carrocería,83.68
1503,608,75,2.71,Kg,Para Carrocería,15.27
1504,609,22,8.38,Unidad,Para Sistema de Lubricación,45.22
1505,609,34,2.77,Unidad,Para Sistema de Lubricación,53.29
1506,610,38,1.94,Litro,Para Tren de Rodaje,21.04
1507,610,61,6.0,Metro,Para Tren de Rodaje,55.11
1508,610,21,3.84,Unidad,Para Tren de Rodaje,4.69
1509,610,45,8.26,Unidad,Para Tren de Rodaje,103.68
1510,611,69,2.29,Rollo,Para Sistema de Combustible,11.83
1511,611,72,2.06,Unidad,Para Sistema de Combustible,879.87
1512,612,25,7.24,Unidad,Para Sistema Eléctrico,252.67
1513,612,74,6.56,Unidad,Para Sistema Eléctrico,1428.35
1514,612,29,3.49,Unidad,Para Sistema Eléctrico,2962.21
1515,612,39,3.29,Litro,Para Sistema Eléctrico,19.86
1516,613,42,4.2,Unidad,Para Sistema de Transmisión,88.45
1517,613,17,5.24,Unidad,Para Sistema de Transmisión,2959.45
1518,613,36,9.02,Unidad,Para Sistema de Transmisión,867.16
1519,613,25,6.61,Unidad,Para Sistema de Transmisión,252.67
1520,614,54,2.45,Unidad,Para Carrocería,289.96
1521,614,64,5.49,Litro,Para Carrocería,37.39
1522,615,33,9.28,Rollo,Para Sistema de Escape,10.95
1523,615,74,4.13,Unidad,Para Sistema de Escape,1428.35
1524,616,65,4.62,Litro,Para Filtros,16.21
1525,617,42,8.89,Unidad,Para Sistema de Frenos,88.45
1526,618,26,6.32,Metro,Para Sistema de Dirección,66.92
1527,618,28,6.23,Unidad,Para Sistema de Dirección,1350.76
1528,618,25,1.22,Unidad,Para Sistema de Dirección,252.67
1529,618,77,3.28,Litro,Para Sistema de Dirección,19.39
1530,619,73,2.07,Metro,Para Sistema Hidráulico,26.21
1531,620,9,5.87,Unidad,Para Motor,153.52
1532,620,18,4.94,Unidad,Para Motor,168.23
1533,621,49,7.75,Unidad,Para Cuchara y Brazo,4020.01
1534,621,8,4.6,Unidad,Para Cuchara y Brazo,38.39
1535,621,19,8.0,Unidad,Para Cuchara y Brazo,692.57
1536,622,62,3.08,Unidad,Para Sistema Eléctrico,2513.71
1537,623,37,5.82,Unidad,Para Sistema de Lubricación,4664.11
1538,623,26,5.89,Metro,Para Sistema de Lubricación,66.92
1539,623,60,5.19,Unidad,Para Sistema de Lubricación,32.67
1540,624,13,9.86,Litro,Para Sistema de Refrigeración,21.42
1541,624,39,1.5,Litro,Para Sistema de Refrigeración,19.86
1542,624,63,5.87,Unidad,Para Sistema de Refrigeración,108.41
1543,625,61,5.08,Metro,Para Tren de Rodaje,55.11
1544,625,15,9.27,Litro,Para Tren de Rodaje,22.71
1545,625,69,1.99,Rollo,Para Tren de Rodaje,11.83
1546,626,75,2.01,Kg,Para Sistema de Transmisión,15.27
1547,626,70,8.06,Litro,Para Sistema de Transmisión,18.43
1548,627,47,2.54,Rollo,Para Sistema de Dirección,10.46
1549,627,76,2.82,Unidad,Para Sistema de Dirección,102.65
1550,628,42,4.34,Unidad,Para Sistema de Frenos,88.45
1551,628,40,0.92,Kg,Para Sistema de Frenos,13.22
1552,628,10,7.17,Unidad,Para Sistema de Frenos,76.95
1553,629,2,4.01,Litro,Para Sistema Hidráulico,18.63
1554,630,29,7.41,Unidad,Para Cuchara y Brazo,2962.21
1555,630,37,9.33,Unidad,Para Cuchara y Brazo,4664.11
1556,630,23,7.96,Unidad,Para Cuchara y Brazo,77.47
1557,631,11,2.8,Unidad,Para Carrocería,182.04
1558,632,46,1.32,Unidad,Para Neumáticos,2133.66
1559,632,65,8.24,Litro,Para Neumáticos,16.21
1560,632,67,5.54,Litro,Para Neumáticos,32.63
1561,633,79,1.2,Kg,Para Cabina,13.21
1562,633,52,0.67,Metro,Para Cabina,30.6
1563,633,70,3.04,Litro,Para Cabina,18.43
1564,633,25,3.12,Unidad,Para Cabina,252.67
1565,634,14,8.2,Litro,Para Sistema de Combustible,41.95
1566,634,47,6.67,Rollo,Para Sistema de Combustible,10.46
1567,634,37,6.8,Unidad,Para Sistema de Combustible,4664.11
1568,635,42,2.36,Unidad,Para Motor,88.45
1569,635,40,5.54,Kg,Para Motor,13.22
1570,635,79,9.4,Kg,Para Motor,13.21
1571,635,78,2.02,Unidad,Para Motor,57.81
1572,636,78,5.71,Unidad,Para Sistema de Combustible,57.81
1573,636,24,6.49,Unidad,Para Sistema de Combustible,44.49
1574,636,25,7.0,Unidad,Para Sistema de Combustible,252.67
1575,636,67,6.69,Litro,Para Sistema de Combustible,32.63
1576,637,7,7.27,Unidad,Para Sistema de Transmisión,54.31
1577,637,30,7.84,Kg,Para Sistema de Transmisión,9.85
1578,637,46,6.35,Unidad,Para Sistema de Transmisión,2133.66
1579,638,60,3.02,Unidad,Para Sistema Eléctrico,32.67
1580,638,55,6.5,Unidad,Para Sistema Eléctrico,1559.76
1581,639,5,3.92,Kg,Para Sistema de Refrigeración,19.17
1582,639,66,6.35,Unidad,Para Sistema de Refrigeración,87.62
1583,639,16,2.91,Unidad,Para Sistema de Refrigeración,3964.04
1584,640,3,3.64,Litro,Para Carrocería,28.41
1585,640,26,1.91,Metro,Para Carrocería,66.92
1586,641,48,4.59,Kg,Para Sistema de Frenos,13.54
1587,641,51,6.94,Unidad,Para Sistema de Frenos,285.17
1588,641,35,5.73,Unidad,Para Sistema de Frenos,5.78
1589,642,59,6.01,Kg,Para Cuchara y Brazo,15.9
1590,643,63,0.76,Unidad,Para Sistema Hidráulico,108.41
1591,643,42,4.56,Unidad,Para Sistema Hidráulico,88.45
1592,643,15,6.54,Litro,Para Sistema Hidráulico,22.71
1593,644,25,4.15,Unidad,Para Motor,252.67
1594,644,7,4.79,Unidad,Para Motor,54.31
1595,644,64,1.59,Litro,Para Motor,37.39
1596,645,55,7.14,Unidad,Para Neumáticos,1559.76
1597,646,63,8.51,Unidad,Para Tren de Rodaje,108.41
1598,646,65,7.52,Litro,Para Tren de Rodaje,16.21
1599,646,49,7.24,Unidad,Para Tren de Rodaje,4020.01
1600,646,59,4.44,Kg,Para Tren de Rodaje,15.9
1601,647,1,8.93,Litro,Para Sistema de Dirección,22.6
1602,647,24,7.94,Unidad,Para Sistema de Dirección,44.49
1603,648,54,0.98,Unidad,Para Filtros,289.96
1604,648,21,3.62,Unidad,Para Filtros,4.69
1605,648,41,6.62,Unidad,Para Filtros,55.7
1606,648,36,9.6,Unidad,Para Filtros,867.16
1607,649,45,3.42,Unidad,Para Tren de Rodaje,103.68
1608,649,63,4.94,Unidad,Para Tren de Rodaje,108.41
1609,650,15,7.56,Litro,Para Carrocería,22.71
1610,650,52,6.1,Metro,Para Carrocería,30.6
1611,651,5,3.01,Kg,Para Sistema de Dirección,19.17
1612,651,10,7.53,Unidad,Para Sistema de Dirección,76.95
1613,652,36,7.95,Unidad,Para Sistema de Frenos,867.16
1614,652,51,9.27,Unidad,Para Sistema de Frenos,285.17
1615,652,4,5.87,Litro,Para Sistema de Frenos,24.05
1616,653,60,9.28,Unidad,Para Sistema Hidráulico,32.67
1617,653,11,8.01,Unidad,Para Sistema Hidráulico,182.04
1618,654,71,4.33,Metro,Para Sistema de Transmisión,80.71
1619,654,48,4.75,Kg,Para Sistema de Transmisión,13.54
1620,654,24,1.23,Unidad,Para Sistema de Transmisión,44.49
1621,655,6,6.25,Kg,Para Neumáticos,15.65
1622,655,77,3.4,Litro,Para Neumáticos,19.39
1623,655,60,5.88,Unidad,Para Neumáticos,32.67
1624,655,37,6.76,Unidad,Para Neumáticos,4664.11
1625,656,66,5.22,Unidad,Para Cuchara y Brazo,87.62
1626,656,19,6.24,Unidad,Para Cuchara y Brazo,692.57
1627,656,70,3.09,Litro,Para Cuchara y Brazo,18.43
1628,657,36,4.04,Unidad,Para Filtros,867.16
1629,658,23,8.66,Unidad,Para Cabina,77.47
1630,659,35,4.67,Unidad,Para Carrocería,5.78
1631,660,16,3.28,Unidad,Para Neumáticos,3964.04
1632,661,19,4.76,Unidad,Para Sistema de Dirección,692.57
1633,662,49,2.44,Unidad,Para Sistema de Lubricación,4020.01
1634,662,45,9.36,Unidad,Para Sistema de Lubricación,103.68
1635,663,36,8.28,Unidad,Para Sistema de Refrigeración,867.16
1636,664,31,5.48,Unidad,Para Sistema de Frenos,24.59
1637,664,4,2.91,Litro,Para Sistema de Frenos,24.05
1638,664,58,4.57,Unidad,Para Sistema de Frenos,83.68
1639,665,3,4.44,Litro,Para Sistema de Escape,28.41
1640,665,74,4.87,Unidad,Para Sistema de Escape,1428.35
1641,666,31,5.66,Unidad,Para Sistema de Combustible,24.59
1642,666,24,7.4,Unidad,Para Sistema de Combustible,44.49
1643,667,31,8.1,Unidad,Para Cuchara y Brazo,24.59
1644,668,65,5.59,Litro,Para Cabina,16.21
1645,668,35,1.03,Unidad,Para Cabina,5.78
1646,669,66,7.77,Unidad,Para Sistema de Transmisión,87.62
1647,669,44,2.27,Litro,Para Sistema de Transmisión,22.01
1648,670,6,9.12,Kg,Para Filtros,15.65
1649,670,29,0.56,Unidad,Para Filtros,2962.21
1650,671,4,8.07,Litro,Para Tren de Rodaje,24.05
1651,671,5,4.22,Kg,Para Tren de Rodaje,19.17
1652,671,38,5.21,Litro,Para Tren de Rodaje,21.04
1653,672,34,5.45,Unidad,Para Motor,53.29
1654,672,70,8.37,Litro,Para Motor,18.43
1655,673,41,1.02,Unidad,Para Sistema de Dirección,55.7
1656,673,76,7.84,Unidad,Para Sistema de Dirección,102.65
1657,673,44,4.13,Litro,Para Sistema de Dirección,22.01
1658,673,77,5.53,Litro,Para Sistema de Dirección,19.39
1659,674,28,3.29,Unidad,Para Sistema de Refrigeración,1350.76
1660,675,79,6.6,Kg,Para Cabina,13.21
1661,676,80,8.89,Unidad,Para Sistema de Escape,91.42
1662,676,56,8.84,Unidad,Para Sistema de Escape,810.73
1663,676,26,3.57,Metro,Para Sistema de Escape,66.92
1664,676,34,3.8,Unidad,Para Sistema de Escape,53.29
1665,677,1,3.75,Litro,Para Cuchara y Brazo,22.6
1666,677,61,3.38,Metro,Para Cuchara y Brazo,55.11
1667,677,58,7.57,Unidad,Para Cuchara y Brazo,83.68
1668,677,8,2.7,Unidad,Para Cuchara y Brazo,38.39
1669,678,2,8.43,Litro,Para Sistema de Frenos,18.63
1670,678,18,3.26,Unidad,Para Sistema de Frenos,168.23
1671,678,35,9.22,Unidad,Para Sistema de Frenos,5.78
1672,678,67,4.77,Litro,Para Sistema de Frenos,32.63
1673,679,26,1.44,Metro,Para Sistema Hidráulico,66.92
1674,679,9,5.13,Unidad,Para Sistema Hidráulico,153.52
1675,679,74,1.46,Unidad,Para Sistema Hidráulico,1428.35
1676,680,50,5.01,Litro,Para Tren de Rodaje,26.83
1677,681,42,5.78,Unidad,Para Neumáticos,88.45
1678,681,62,4.04,Unidad,Para Neumáticos,2513.71
1679,681,60,4.33,Unidad,Para Neumáticos,32.67
1680,681,45,3.05,Unidad,Para Neumáticos,103.68
1681,682,63,4.1,Unidad,Para Filtros,108.41
1682,683,12,5.73,Unidad,Para Sistema de Transmisión,112.53
1683,683,30,4.85,Kg,Para Sistema de Transmisión,9.85
1684,683,27,2.61,Unidad,Para Sistema de Transmisión,39.85
1685,683,31,7.81,Unidad,Para Sistema de Transmisión,24.59
1686,684,39,6.42,Litro,Para Carrocería,19.86
1687,685,56,4.44,Unidad,Para Sistema de Lubricación,810.73
1688,685,25,8.81,Unidad,Para Sistema de Lubricación,252.67
1689,685,23,1.22,Unidad,Para Sistema de Lubricación,77.47
1690,685,26,4.81,Metro,Para Sistema de Lubricación,66.92
1691,686,65,7.46,Litro,Para Sistema Eléctrico,16.21
1692,686,58,0.9,Unidad,Para Sistema Eléctrico,83.68
1693,687,6,6.78,Kg,Para Cuchara y Brazo,15.65
1694,687,53,7.54,Unidad,Para Cuchara y Brazo,314.96
1695,688,10,0.89,Unidad,Para Sistema de Refrigeración,76.95
1696,689,36,0.63,Unidad,Para Sistema de Frenos,867.16
1697,689,43,7.52,Unidad,Para Sistema de Frenos,55.3
1698,690,51,0.91,Unidad,Para Carrocería,285.17
1699,691,60,9.86,Unidad,Para Motor,32.67
1700,691,61,7.93,Metro,Para Motor,55.11
1701,692,75,6.13,Kg,Para Sistema de Combustible,15.27
1702,692,19,1.67,Unidad,Para Sistema de Combustible,692.57
1703,693,59,0.94,Kg,Para Tren de Rodaje,15.9
1704,693,23,2.35,Unidad,Para Tren de Rodaje,77.47
1705,693,26,2.88,Metro,Para Tren de Rodaje,66.92
1706,693,19,6.54,Unidad,Para Tren de Rodaje,692.57
1707,694,32,3.48,Rollo,Para Sistema de Dirección,13.99
1708,694,33,6.45,Rollo,Para Sistema de Dirección,10.95
1709,695,57,0.92,Unidad,Para Cabina,32.3
1710,695,72,2.43,Unidad,Para Cabina,879.87
1711,696,55,7.19,Unidad,Para Sistema de Transmisión,1559.76
1712,696,71,3.63,Metro,Para Sistema de Transmisión,80.71
1713,696,10,3.36,Unidad,Para Sistema de Transmisión,76.95
1714,697,71,1.08,Metro,Para Neumáticos,80.71
1715,697,24,1.32,Unidad,Para Neumáticos,44.49
1716,698,32,7.02,Rollo,Para Sistema de Frenos,13.99
1717,698,14,7.33,Litro,Para Sistema de Frenos,41.95
1718,698,7,8.48,Unidad,Para Sistema de Frenos,54.31
1719,698,39,8.97,Litro,Para Sistema de Frenos,19.86
1720,699,48,2.97,Kg,Para Sistema Hidráulico,13.54
1721,699,69,7.02,Rollo,Para Sistema Hidráulico,11.83
1722,699,24,7.85,Unidad,Para Sistema Hidráulico,44.49
1723,699,33,8.33,Rollo,Para Sistema Hidráulico,10.95
1724,700,43,4.63,Unidad,Para Filtros,55.3
1725,700,26,6.58,Metro,Para Filtros,66.92
1726,700,65,1.15,Litro,Para Filtros,16.21
1727,701,66,8.63,Unidad,Para Sistema de Refrigeración,87.62
1728,702,27,3.53,Unidad,Para Sistema de Escape,39.85
1729,702,49,2.57,Unidad,Para Sistema de Escape,4020.01
1730,702,18,2.95,Unidad,Para Sistema de Escape,168.23
1731,703,16,7.18,Unidad,Para Carrocería,3964.04
1732,703,35,2.98,Unidad,Para Carrocería,5.78
1733,703,70,9.64,Litro,Para Carrocería,18.43
1734,704,67,3.24,Litro,Para Sistema de Refrigeración,32.63
1735,704,35,5.98,Unidad,Para Sistema de Refrigeración,5.78
1736,704,19,8.26,Unidad,Para Sistema de Refrigeración,692.57
1737,705,34,1.72,Unidad,Para Tren de Rodaje,53.29
1738,705,8,2.47,Unidad,Para Tren de Rodaje,38.39
1739,705,53,8.2,Unidad,Para Tren de Rodaje,314.96
1740,705,76,6.57,Unidad,Para Tren de Rodaje,102.65
1741,706,13,8.43,Litro,Para Sistema Hidráulico,21.42
1742,707,79,4.43,Kg,Para Filtros,13.21
1743,707,48,6.45,Kg,Para Filtros,13.54
1744,707,1,9.63,Litro,Para Filtros,22.6
1745,708,9,8.07,Unidad,Para Sistema de Lubricación,153.52
1746,708,62,0.54,Unidad,Para Sistema de Lubricación,2513.71
1747,708,35,0.66,Unidad,Para Sistema de Lubricación,5.78
1748,709,20,7.77,Metro,Para Sistema de Escape,23.25
1749,709,73,0.87,Metro,Para Sistema de Escape,26.21
1750,710,37,5.16,Unidad,Para Sistema Eléctrico,4664.11
1751,710,79,2.22,Kg,Para Sistema Eléctrico,13.21
1752,710,54,8.18,Unidad,Para Sistema Eléctrico,289.96
1753,710,2,9.38,Litro,Para Sistema Eléctrico,18.63
1754,711,61,3.68,Metro,Para Carrocería,55.11
1755,711,71,4.04,Metro,Para Carrocería,80.71
1756,711,60,6.97,Unidad,Para Carrocería,32.67
1757,712,29,5.83,Unidad,Para Sistema de Transmisión,2962.21
1758,713,56,5.41,Unidad,Para Sistema de Dirección,810.73
1759,713,35,7.27,Unidad,Para Sistema de Dirección,5.78
1760,714,78,3.49,Unidad,Para Sistema de Combustible,57.81
1761,714,37,0.83,Unidad,Para Sistema de Combustible,4664.11
1762,714,55,7.87,Unidad,Para Sistema de Combustible,1559.76
1763,715,54,7.71,Unidad,Para Neumáticos,289.96
1764,715,9,4.25,Unidad,Para Neumáticos,153.52
1765,715,43,5.2,Unidad,Para Neumáticos,55.3
1766,715,50,9.31,Litro,Para Neumáticos,26.83
1767,716,3,1.33,Litro,Para Cabina,28.41
1768,717,67,8.74,Litro,Para Sistema de Frenos,32.63
1769,717,13,9.79,Litro,Para Sistema de Frenos,21.42
1770,717,9,7.41,Unidad,Para Sistema de Frenos,153.52
1771,718,23,6.17,Unidad,Para Tren de Rodaje,77.47
1772,719,64,7.18,Litro,Para Neumáticos,37.39
1773,720,28,1.1,Unidad,Para Sistema de Refrigeración,1350.76
1774,721,55,6.83,Unidad,Para Sistema de Transmisión,1559.76
1775,721,42,2.59,Unidad,Para Sistema de Transmisión,88.45
1776,722,51,9.5,Unidad,Para Cabina,285.17
1777,723,54,8.12,Unidad,Para Sistema de Dirección,289.96
1778,723,42,4.62,Unidad,Para Sistema de Dirección,88.45
1779,723,10,3.07,Unidad,Para Sistema de Dirección,76.95
1780,723,13,6.96,Litro,Para Sistema de Dirección,21.42
1781,724,33,7.76,Rollo,Para Sistema Hidráulico,10.95
1782,725,38,1.83,Litro,Para Sistema de Combustible,21.04
1783,725,9,1.57,Unidad,Para Sistema de Combustible,153.52
1784,726,52,3.06,Metro,Para Sistema Eléctrico,30.6
