id,plan_id,numero_orden,descripcion_componente,actividad,tiempo_min,tiempo_promedio,tiempo_max,costo_estimado,fecha_registro,fecha_actualizacion
764,88,3,Carrocería,Pintar partes oxidadas,36,54,79,503.62,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
765,88,4,Sistema Eléctrico,Verificar motor de arranque,15,37,61,130.60,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
766,88,5,Sistema de Dirección,Engrasar articulaciones,40,52,64,280.53,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
767,88,6,Sistema de Refrigeración,Limpiar radiador,17,39,49,369.40,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
768,88,7,Sistema de Escape,Revisar turbo,15,39,69,414.32,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
769,88,8,Cabina,Limpiar filtros de aire acondicionado,36,64,82,553.69,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
770,88,9,Motor,Revisar soportes de motor,42,71,100,414.83,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
771,88,10,Sistema de Frenos,Purgar sistema de frenos,22,46,63,406.60,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
772,88,11,Sistema de Combustible,Cambiar cañerías,23,36,48,587.61,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
773,88,12,Tren de Rodaje,Inspeccionar rodillos,17,34,44,158.14,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
774,89,1,Sistema de Transmisión,Verificar cardanes,28,43,73,245.29,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
775,89,2,Sistema Eléctrico,Verificar motor de arranque,29,42,68,319.29,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
776,89,3,Tren de Rodaje,Revisar tensión de cadena,21,42,61,362.20,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
777,89,4,Sistema de Combustible,Drenar tanque,44,56,85,165.63,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
778,89,5,Sistema de Frenos,Verificar líquido de frenos,38,58,87,560.90,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
779,89,6,Sistema Hidráulico,Cambiar aceite hidráulico,42,52,68,404.27,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
780,89,7,Cuchara y Brazo,Verificar pasadores,42,60,78,567.31,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
781,89,8,Sistema de Dirección,Revisar bomba de dirección,45,75,97,276.59,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
782,89,9,Filtros,Cambiar filtro de cabina,18,45,68,367.14,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
783,89,10,Sistema de Lubricación,Tomar muestra de aceite,44,72,99,287.63,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
784,89,11,Carrocería,Lavar equipo completo,25,41,55,268.30,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
785,89,12,Sistema de Refrigeración,Revisar bomba de agua,38,63,86,186.52,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
786,89,13,Cabina,Limpiar filtros de aire acondicionado,28,47,66,364.01,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
787,89,14,Sistema de Escape,Cambiar empaques,32,55,65,226.73,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
788,89,15,Motor,Ajustar válvulas,21,43,65,192.14,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
789,90,1,Sistema Eléctrico,Verificar motor de arranque,41,67,79,231.04,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
790,90,2,Neumáticos,Verificar presión,38,62,86,378.82,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
791,90,3,Motor,Ajustar válvulas,40,64,75,591.36,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
792,90,4,Sistema de Refrigeración,Verificar termostato,16,35,53,257.69,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
793,91,1,Cuchara y Brazo,Cambiar bocinas,28,49,60,215.19,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
794,91,2,Neumáticos,Inspeccionar desgaste,32,43,55,397.74,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
795,91,3,Tren de Rodaje,Ajustar tensión,34,50,69,278.15,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
796,91,4,Sistema de Escape,Cambiar empaques,45,60,88,514.44,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
797,91,5,Filtros,Cambiar filtro de combustible,15,31,52,436.26,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
798,92,1,Neumáticos,Rotar neumáticos,27,39,56,247.06,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
799,92,2,Sistema de Refrigeración,Revisar bomba de agua,27,55,65,228.60,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
800,92,3,Tren de Rodaje,Revisar tensión de cadena,36,59,85,267.36,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
801,92,4,Sistema de Escape,Verificar silenciador,18,36,65,517.18,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
802,92,5,Sistema de Transmisión,Engrasar crucetas,27,40,68,336.87,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
803,92,6,Sistema de Frenos,Revisar discos,32,51,66,227.49,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
804,92,7,Carrocería,Reparar abolladuras,42,62,90,584.78,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
805,92,8,Sistema de Combustible,Revisar inyectores,45,55,71,286.10,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
806,93,1,Cabina,Verificar tablero,41,70,92,446.90,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
807,93,2,Sistema de Escape,Revisar turbo,30,48,60,552.46,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
808,93,3,Neumáticos,Reparar pinchazo,19,32,61,111.63,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
809,93,4,Sistema de Combustible,Verificar bomba de combustible,40,56,73,251.18,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
810,93,5,Sistema Hidráulico,Revisar mangueras,33,46,63,449.85,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
811,93,6,Sistema de Frenos,Revisar discos,42,68,95,395.85,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
812,93,7,Sistema de Refrigeración,Revisar mangueras,29,49,64,243.38,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
813,93,8,Sistema Eléctrico,Verificar motor de arranque,37,52,65,182.83,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
814,93,9,Sistema de Transmisión,Ajustar embrague,25,39,52,223.55,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
815,93,10,Motor,Revisar nivel de refrigerante,22,52,77,111.63,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
816,93,11,Sistema de Dirección,Revisar terminales,18,38,68,467.15,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
817,93,12,Carrocería,Revisar vidrios,40,53,70,314.00,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
818,94,1,Filtros,Cambiar filtro de cabina,29,53,80,480.85,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
819,94,2,Sistema de Lubricación,Verificar nivel de aceite,15,40,65,442.26,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
820,94,3,Cabina,Verificar controles,24,48,65,541.81,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
821,94,4,Motor,Verificar funcionamiento de motor,40,69,92,287.94,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
822,94,5,Carrocería,Pintar partes oxidadas,22,39,65,562.49,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
823,94,6,Neumáticos,Verificar presión,33,53,77,177.26,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
824,94,7,Sistema Hidráulico,Revisar mangueras,43,63,89,247.92,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
825,94,8,Sistema de Combustible,Revisar inyectores,39,54,74,429.17,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
826,94,9,Sistema Eléctrico,Inspeccionar conexiones,37,49,66,518.11,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
827,94,10,Cuchara y Brazo,Revisar dientes,23,46,74,589.39,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
828,94,11,Sistema de Dirección,Revisar bomba de dirección,32,45,65,106.88,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
829,94,12,Sistema de Transmisión,Ajustar embrague,45,72,97,509.93,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
830,94,13,Sistema de Refrigeración,Revisar bomba de agua,36,47,68,417.11,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
831,94,14,Sistema de Escape,Revisar tubo de escape,18,34,61,88.93,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
832,94,15,Tren de Rodaje,Medir desgaste de zapatas,30,57,79,397.37,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
833,95,1,Filtros,Cambiar filtro de aire,33,55,84,350.34,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
834,95,2,Sistema de Refrigeración,Limpiar radiador,30,54,79,92.26,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
835,95,3,Sistema de Escape,Verificar silenciador,28,48,69,398.88,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
836,95,4,Sistema de Combustible,Drenar tanque,25,45,56,365.39,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
837,96,1,Sistema de Combustible,Cambiar cañerías,31,50,68,113.38,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
838,96,2,Tren de Rodaje,Revisar tensión de cadena,16,37,57,497.32,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
839,96,3,Filtros,Cambiar filtro de combustible,36,46,62,558.62,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
840,96,4,Sistema Hidráulico,Cambiar aceite hidráulico,42,61,83,424.52,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
841,96,5,Sistema de Frenos,Revisar discos,22,46,67,132.13,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
842,97,1,Sistema Hidráulico,Medir presiones de bomba,21,35,64,388.72,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
843,97,2,Sistema de Combustible,Cambiar cañerías,22,36,65,594.09,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
844,97,3,Tren de Rodaje,Verificar sprockets,29,43,60,305.51,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
845,97,4,Sistema de Refrigeración,Cambiar refrigerante,35,59,89,396.24,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
846,97,5,Sistema de Frenos,Revisar pastillas,29,39,58,240.03,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
847,97,6,Cabina,Limpiar filtros de aire acondicionado,41,53,69,99.00,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
848,97,7,Motor,Inspeccionar correas,29,51,76,482.70,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
849,97,8,Filtros,Cambiar filtro de combustible,32,47,74,435.60,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
850,98,1,Neumáticos,Ajustar pernos de rueda,34,48,75,501.49,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
851,98,2,Sistema de Refrigeración,Limpiar radiador,35,46,72,107.66,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
852,98,3,Motor,Revisar soportes de motor,33,48,71,175.39,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
853,98,4,Carrocería,Revisar vidrios,21,42,62,280.19,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
854,98,5,Sistema de Combustible,Cambiar cañerías,22,35,52,117.63,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
855,98,6,Filtros,Limpiar pre-filtro,28,44,60,581.33,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
856,98,7,Cabina,Verificar controles,26,52,64,339.25,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
857,98,8,Sistema de Frenos,Ajustar frenos,38,50,71,407.11,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
858,98,9,Sistema de Escape,Inspeccionar DPF,26,37,57,426.62,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
859,98,10,Cuchara y Brazo,Verificar pasadores,23,50,69,569.85,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
860,98,11,Sistema de Dirección,Revisar terminales,38,62,89,262.44,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
861,98,12,Sistema de Lubricación,Engrasar puntos de lubricación,18,32,58,338.80,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
862,99,1,Cuchara y Brazo,Engrasar articulaciones,41,69,98,101.49,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
863,99,2,Carrocería,Reparar abolladuras,16,29,39,570.65,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
864,99,3,Sistema de Refrigeración,Revisar mangueras,19,45,55,195.70,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
865,99,4,Sistema Eléctrico,Inspeccionar conexiones,21,44,58,209.24,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
866,99,5,Cabina,Verificar controles,29,53,66,577.94,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
867,99,6,Sistema de Escape,Revisar turbo,21,49,59,596.01,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
868,99,7,Sistema Hidráulico,Cambiar aceite hidráulico,19,42,66,380.19,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
869,99,8,Sistema de Combustible,Verificar bomba de combustible,41,63,93,118.99,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
870,99,9,Sistema de Dirección,Revisar terminales,19,31,42,162.56,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
871,99,10,Sistema de Frenos,Verificar líquido de frenos,22,52,74,283.12,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
872,99,11,Sistema de Transmisión,Cambiar aceite de transmisión,31,47,72,258.15,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
873,99,12,Neumáticos,Rotar neumáticos,27,47,58,180.45,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
874,99,13,Tren de Rodaje,Revisar tensión de cadena,27,41,56,173.95,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
875,99,14,Filtros,Cambiar filtro de combustible,34,63,83,454.84,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
876,99,15,Motor,Revisar nivel de refrigerante,22,41,67,97.54,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
877,100,1,Neumáticos,Rotar neumáticos,33,45,58,419.93,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
878,100,2,Sistema Hidráulico,Cambiar aceite hidráulico,33,61,74,576.37,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
879,100,3,Sistema de Refrigeración,Limpiar radiador,35,64,89,428.57,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
880,100,4,Cuchara y Brazo,Verificar pasadores,26,39,68,269.23,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
881,101,1,Sistema de Frenos,Purgar sistema de frenos,20,45,72,190.93,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
882,101,2,Cabina,Limpiar filtros de aire acondicionado,23,36,59,385.79,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
883,101,3,Cuchara y Brazo,Revisar dientes,16,26,36,475.85,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
884,101,4,Filtros,Cambiar filtro de aceite,17,36,58,450.04,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
885,101,5,Sistema Eléctrico,Revisar luces de trabajo,37,64,87,242.54,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
886,102,1,Sistema de Dirección,Revisar terminales,31,41,65,243.79,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
887,102,2,Tren de Rodaje,Medir desgaste de zapatas,37,66,88,85.73,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
888,102,3,Neumáticos,Ajustar pernos de rueda,27,39,52,156.43,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
889,102,4,Sistema de Escape,Revisar turbo,37,55,77,401.69,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
890,102,5,Sistema de Transmisión,Revisar convertidor,42,56,82,337.46,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
891,102,6,Cabina,Verificar controles,21,36,52,408.94,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
892,102,7,Carrocería,Pintar partes oxidadas,19,32,56,289.22,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
893,102,8,Motor,Revisar soportes de motor,16,26,41,547.11,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
894,103,1,Neumáticos,Inspeccionar desgaste,38,67,84,596.50,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
895,103,2,Sistema de Frenos,Verificar líquido de frenos,21,41,59,115.82,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
896,103,3,Carrocería,Reparar abolladuras,22,43,61,162.00,Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time),Wed Dec 03 2025 12:03:21 GMT-0400 (Bolivia Time)
