id,mantenimiento_id,actividad_id,descripcion,tiempo_real,completada,observaciones
1969,310,1774,Medir presiones de bomba,31,1,Tarea finalizada correctamente.
1970,310,1779,Limpiar trampa de agua,50,1,Tarea finalizada correctamente.
1971,310,1780,Lavar equipo completo,64,1,Tarea finalizada correctamente.
1972,310,1784,Cambiar bocinas,35,1,Tarea finalizada correctamente.
1973,310,1781,Inspeccionar DPF,31,1,Tarea finalizada correctamente.
1974,310,1775,Revisar terminales,19,1,Tarea finalizada correctamente.
1975,310,1783,Cambiar filtro de cabina,36,1,Tarea finalizada correctamente.
1976,310,1778,Verificar controles,54,1,Tarea finalizada correctamente.
1977,310,1785,Verificar presión,38,1,Tarea finalizada correctamente.
1978,310,1776,Inspeccionar conexiones,90,1,Tarea finalizada correctamente.
1979,311,1787,Drenar tanque,47,1,Tarea finalizada correctamente.
1980,311,1799,Tomar muestra de aceite,31,1,Tarea finalizada correctamente.
1981,311,1794,Reparar pinchazo,47,1,Tarea finalizada correctamente.
1982,311,1793,Cambiar filtro de combustible,49,1,Tarea finalizada correctamente.
1983,311,1791,Ajustar embrague,40,1,Tarea finalizada correctamente.
1984,311,1792,Medir desgaste de zapatas,76,1,Tarea finalizada correctamente.
1985,311,1800,Reparar abolladuras,82,1,Tarea finalizada correctamente.
1986,311,1790,Engrasar articulaciones,66,1,Tarea finalizada correctamente.
1987,311,1797,Verificar silenciador,47,1,Tarea finalizada correctamente.
1988,311,1786,Limpiar filtros de aire acondicionado,71,1,Tarea finalizada correctamente.
1989,311,1795,Revisar mangueras,76,1,Tarea finalizada correctamente.
1990,311,1796,Purgar sistema de frenos,27,1,Tarea finalizada correctamente.
1991,311,1789,Verificar juego,71,1,Tarea finalizada correctamente.
1992,312,1804,Revisar dientes,38,1,Tarea finalizada correctamente.
1993,312,1801,Verificar cilindros,63,1,Tarea finalizada correctamente.
1994,312,1803,Engrasar crucetas,56,1,Tarea finalizada correctamente.
1995,313,1765,Cambiar filtro de aire,49,1,Tarea finalizada correctamente.
1996,313,1763,Cambiar cañerías,46,1,Tarea finalizada correctamente.
1997,313,1764,Tomar muestra de aceite,50,1,Tarea finalizada correctamente.
1998,313,1761,Cambiar sellos de cilindro,68,1,Tarea finalizada correctamente.
1999,314,1812,Engrasar puntos de lubricación,82,1,Tarea finalizada correctamente.
2000,314,1815,Engrasar articulaciones,64,1,Tarea finalizada correctamente.
2001,314,1817,Revisar mangueras,58,1,Tarea finalizada correctamente.
2002,314,1810,Revisar cinturón de seguridad,58,1,Tarea finalizada correctamente.
2003,314,1813,Ajustar frenos,67,1,Tarea finalizada correctamente.
2004,314,1811,Revisar turbo,77,1,Tarea finalizada correctamente.
2005,314,1816,Revisar luces de trabajo,50,1,Tarea finalizada correctamente.
2006,315,1847,Revisar soportes de motor,64,1,Tarea finalizada correctamente.
2007,315,1846,Revisar batería,55,1,Tarea finalizada correctamente.
2008,315,1845,Verificar silenciador,46,1,Tarea finalizada correctamente.
2009,316,1808,Verificar motor de arranque,32,1,Tarea finalizada correctamente.
2010,316,1805,Purgar sistema de frenos,48,1,Tarea finalizada correctamente.
2011,316,1807,Verificar funcionamiento de motor,31,1,Tarea finalizada correctamente.
2012,316,1806,Revisar tensión de cadena,73,1,Tarea finalizada correctamente.
2013,318,1829,Revisar discos,59,1,Tarea finalizada correctamente.
2014,318,1825,Revisar tubo de escape,47,1,Tarea finalizada correctamente.
2015,318,1821,Revisar mangueras,68,1,Tarea finalizada correctamente.
2016,318,1826,Ajustar válvulas,24,1,Tarea finalizada correctamente.
2017,318,1823,Revisar mangueras,35,1,Tarea finalizada correctamente.
2018,318,1820,Cambiar filtro de combustible,67,1,Tarea finalizada correctamente.
2019,318,1819,Cambiar bocinas,54,1,Tarea finalizada correctamente.
2020,318,1827,Pintar partes oxidadas,55,1,Tarea finalizada correctamente.
2021,318,1828,Engrasar puntos de lubricación,58,1,Tarea finalizada correctamente.
2022,318,1818,Inspeccionar rodillos,66,1,Tarea finalizada correctamente.
2023,319,1834,Inspeccionar DPF,43,1,Tarea finalizada correctamente.
2024,319,1844,Pintar partes oxidadas,43,1,Tarea finalizada correctamente.
2025,319,1842,Inspeccionar conexiones,46,1,Tarea finalizada correctamente.
2026,319,1841,Drenar tanque,46,1,Tarea finalizada correctamente.
2027,319,1830,Verificar nivel de aceite,50,1,Tarea finalizada correctamente.
2028,319,1835,Cambiar filtro de aire,56,1,Tarea finalizada correctamente.
2029,319,1838,Inspeccionar rodillos,61,1,Tarea finalizada correctamente.
2030,319,1840,Verificar cardanes,77,1,Tarea finalizada correctamente.
2031,319,1843,Limpiar radiador,52,1,Tarea finalizada correctamente.
2032,319,1831,Revisar cinturón de seguridad,58,1,Tarea finalizada correctamente.
2033,319,1836,Cambiar aceite hidráulico,49,1,Tarea finalizada correctamente.
2034,319,1833,Purgar sistema de frenos,67,1,Tarea finalizada correctamente.
2035,319,1839,Revisar soportes de motor,61,1,Tarea finalizada correctamente.
2036,320,1848,Cambiar filtro de combustible,53,1,Tarea finalizada correctamente.
2037,320,1847,Revisar soportes de motor,31,1,Tarea finalizada correctamente.
2038,320,1845,Verificar silenciador,40,1,Tarea finalizada correctamente.
2039,321,1830,Verificar nivel de aceite,48,1,Tarea finalizada correctamente.
2040,321,1832,Reparar pinchazo,68,1,Tarea finalizada correctamente.
2041,321,1839,Revisar soportes de motor,71,1,Tarea finalizada correctamente.
2042,321,1841,Drenar tanque,55,1,Tarea finalizada correctamente.
2043,321,1835,Cambiar filtro de aire,64,1,Tarea finalizada correctamente.
2044,321,1831,Revisar cinturón de seguridad,50,1,Tarea finalizada correctamente.
2045,321,1833,Purgar sistema de frenos,72,1,Tarea finalizada correctamente.
2046,321,1834,Inspeccionar DPF,48,1,Tarea finalizada correctamente.
2047,321,1837,Engrasar articulaciones,60,1,Tarea finalizada correctamente.
2048,321,1844,Pintar partes oxidadas,66,1,Tarea finalizada correctamente.
2049,321,1843,Limpiar radiador,49,1,Tarea finalizada correctamente.
2050,321,1842,Inspeccionar conexiones,54,1,Tarea finalizada correctamente.
2051,321,1838,Inspeccionar rodillos,40,1,Tarea finalizada correctamente.
2052,322,1815,Engrasar articulaciones,29,1,Tarea finalizada correctamente.
2053,322,1817,Revisar mangueras,75,1,Tarea finalizada correctamente.
2054,322,1814,Revisar convertidor,33,1,Tarea finalizada correctamente.
2055,322,1816,Revisar luces de trabajo,30,1,Tarea finalizada correctamente.
2056,322,1811,Revisar turbo,77,1,Tarea finalizada correctamente.
2057,322,1812,Engrasar puntos de lubricación,54,1,Tarea finalizada correctamente.
2058,322,1813,Ajustar frenos,50,1,Tarea finalizada correctamente.
2059,323,1889,Verificar silenciador,36,1,Tarea finalizada correctamente.
2060,323,1891,Ajustar pernos de rueda,36,1,Tarea finalizada correctamente.
2061,323,1890,Purgar sistema de frenos,54,1,Tarea finalizada correctamente.
2062,324,1870,Alinear dirección,47,1,Tarea finalizada correctamente.
2063,324,1872,Cambiar bocinas,51,1,Tarea finalizada correctamente.
2064,324,1863,Verificar tablero,55,1,Tarea finalizada correctamente.
2065,324,1868,Ajustar válvulas,53,1,Tarea finalizada correctamente.
2066,324,1871,Revisar pastillas,33,1,Tarea finalizada correctamente.
2067,324,1865,Cambiar filtro de cabina,68,1,Tarea finalizada correctamente.
2068,324,1862,Revisar luces de trabajo,58,1,Tarea finalizada correctamente.
2069,324,1867,Ajustar embrague,55,1,Tarea finalizada correctamente.
2070,324,1869,Tomar muestra de aceite,64,1,Tarea finalizada correctamente.
2071,324,1873,Drenar tanque,38,1,Tarea finalizada correctamente.
2072,325,1849,Drenar tanque,51,1,Tarea finalizada correctamente.
2073,325,1850,Verificar juego,46,1,Tarea finalizada correctamente.
2074,325,1853,Tomar muestra de aceite,77,1,Tarea finalizada correctamente.
2075,325,1851,Cambiar aceite hidráulico,54,1,Tarea finalizada correctamente.
2076,326,1869,Tomar muestra de aceite,39,1,Tarea finalizada correctamente.
2077,326,1865,Cambiar filtro de cabina,72,1,Tarea finalizada correctamente.
2078,326,1871,Revisar pastillas,41,1,Tarea finalizada correctamente.
2079,326,1864,Medir desgaste de zapatas,41,1,Tarea finalizada correctamente.
2080,326,1872,Cambiar bocinas,81,1,Tarea finalizada correctamente.
2081,326,1867,Ajustar embrague,40,1,Tarea finalizada correctamente.
2082,326,1873,Drenar tanque,32,1,Tarea finalizada correctamente.
2083,326,1866,Inspección visual,55,1,Tarea finalizada correctamente.
2084,326,1870,Alinear dirección,46,1,Tarea finalizada correctamente.
2085,326,1868,Ajustar válvulas,56,1,Tarea finalizada correctamente.
2086,327,1871,Revisar pastillas,40,1,Tarea finalizada correctamente.
2087,327,1868,Ajustar válvulas,56,1,Tarea finalizada correctamente.
2088,327,1863,Verificar tablero,59,1,Tarea finalizada correctamente.
2089,327,1864,Medir desgaste de zapatas,29,1,Tarea finalizada correctamente.
2090,327,1869,Tomar muestra de aceite,47,1,Tarea finalizada correctamente.
2091,327,1865,Cambiar filtro de cabina,65,1,Tarea finalizada correctamente.
2092,327,1862,Revisar luces de trabajo,39,1,Tarea finalizada correctamente.
2093,327,1872,Cambiar bocinas,78,1,Tarea finalizada correctamente.
2094,327,1867,Ajustar embrague,55,1,Tarea finalizada correctamente.
2095,327,1870,Alinear dirección,46,1,Tarea finalizada correctamente.
2096,328,1867,Ajustar embrague,51,1,Tarea finalizada correctamente.
2097,328,1869,Tomar muestra de aceite,63,1,Tarea finalizada correctamente.
2098,328,1870,Alinear dirección,53,1,Tarea finalizada correctamente.
2099,328,1862,Revisar luces de trabajo,47,1,Tarea finalizada correctamente.
2100,328,1872,Cambiar bocinas,74,1,Tarea finalizada correctamente.
2101,328,1871,Revisar pastillas,44,1,Tarea finalizada correctamente.
2102,328,1863,Verificar tablero,50,1,Tarea finalizada correctamente.
2103,328,1873,Drenar tanque,54,1,Tarea finalizada correctamente.
2104,328,1866,Inspección visual,49,1,Tarea finalizada correctamente.
2105,328,1868,Ajustar válvulas,43,1,Tarea finalizada correctamente.
2106,329,1879,Engrasar articulaciones,82,1,Tarea finalizada correctamente.
2107,329,1874,Revisar cinturón de seguridad,61,1,Tarea finalizada correctamente.
2108,329,1882,Verificar termostato,32,1,Tarea finalizada correctamente.
2109,329,1887,Revisar tensión de cadena,57,1,Tarea finalizada correctamente.
2110,329,1875,Revisar luces de trabajo,17,1,Tarea finalizada correctamente.
2111,329,1885,Cambiar bocinas,44,1,Tarea finalizada correctamente.
2112,329,1878,Revisar inyectores,50,1,Tarea finalizada correctamente.
2113,329,1884,Revisar mangueras,55,1,Tarea finalizada correctamente.
2114,329,1876,Verificar nivel de aceite,75,1,Tarea finalizada correctamente.
2115,329,1877,Rotar neumáticos,55,1,Tarea finalizada correctamente.
2116,329,1886,Inspeccionar DPF,33,1,Tarea finalizada correctamente.
2117,329,1883,Pintar partes oxidadas,30,1,Tarea finalizada correctamente.
2118,329,1880,Verificar líquido de frenos,73,1,Tarea finalizada correctamente.
2119,330,1878,Revisar inyectores,51,1,Tarea finalizada correctamente.
2120,330,1882,Verificar termostato,45,1,Tarea finalizada correctamente.
2121,330,1875,Revisar luces de trabajo,29,1,Tarea finalizada correctamente.
2122,330,1888,Verificar funcionamiento de motor,84,1,Tarea finalizada correctamente.
2123,330,1887,Revisar tensión de cadena,45,1,Tarea finalizada correctamente.
2124,330,1876,Verificar nivel de aceite,81,1,Tarea finalizada correctamente.
2125,330,1877,Rotar neumáticos,57,1,Tarea finalizada correctamente.
2126,330,1880,Verificar líquido de frenos,75,1,Tarea finalizada correctamente.
2127,330,1884,Revisar mangueras,26,1,Tarea finalizada correctamente.
2128,330,1883,Pintar partes oxidadas,32,1,Tarea finalizada correctamente.
2129,330,1879,Engrasar articulaciones,60,1,Tarea finalizada correctamente.
2130,330,1886,Inspeccionar DPF,37,1,Tarea finalizada correctamente.
2131,330,1874,Revisar cinturón de seguridad,78,1,Tarea finalizada correctamente.
2132,331,1878,Revisar inyectores,45,1,Tarea finalizada correctamente.
2133,331,1885,Cambiar bocinas,54,1,Tarea finalizada correctamente.
2134,331,1883,Pintar partes oxidadas,63,1,Tarea finalizada correctamente.
2135,331,1884,Revisar mangueras,42,1,Tarea finalizada correctamente.
2136,331,1875,Revisar luces de trabajo,38,1,Tarea finalizada correctamente.
2137,331,1880,Verificar líquido de frenos,59,1,Tarea finalizada correctamente.
2138,331,1876,Verificar nivel de aceite,68,1,Tarea finalizada correctamente.
2139,331,1888,Verificar funcionamiento de motor,55,1,Tarea finalizada correctamente.
2140,331,1886,Inspeccionar DPF,40,1,Tarea finalizada correctamente.
2141,331,1882,Verificar termostato,40,1,Tarea finalizada correctamente.
2142,331,1881,Limpiar pre-filtro,51,1,Tarea finalizada correctamente.
2143,331,1887,Revisar tensión de cadena,32,1,Tarea finalizada correctamente.
2144,331,1879,Engrasar articulaciones,43,1,Tarea finalizada correctamente.
2145,332,1875,Revisar luces de trabajo,23,1,Tarea finalizada correctamente.
2146,332,1877,Rotar neumáticos,58,1,Tarea finalizada correctamente.
2147,332,1880,Verificar líquido de frenos,83,1,Tarea finalizada correctamente.
2148,332,1888,Verificar funcionamiento de motor,56,1,Tarea finalizada correctamente.
2149,332,1881,Limpiar pre-filtro,35,1,Tarea finalizada correctamente.
2150,332,1886,Inspeccionar DPF,52,1,Tarea finalizada correctamente.
2151,332,1885,Cambiar bocinas,72,1,Tarea finalizada correctamente.
2152,332,1884,Revisar mangueras,26,1,Tarea finalizada correctamente.
2153,332,1878,Revisar inyectores,26,1,Tarea finalizada correctamente.
2154,332,1879,Engrasar articulaciones,58,1,Tarea finalizada correctamente.
2155,332,1887,Revisar tensión de cadena,30,1,Tarea finalizada correctamente.
2156,332,1874,Revisar cinturón de seguridad,61,1,Tarea finalizada correctamente.
2157,332,1882,Verificar termostato,50,1,Tarea finalizada correctamente.
2158,333,1936,Verificar nivel de aceite,42,1,Tarea finalizada correctamente.
2159,333,1933,Cambiar refrigerante,27,1,Tarea finalizada correctamente.
2160,333,1934,Cambiar empaques,56,1,Tarea finalizada correctamente.
2161,335,1913,Cambiar aceite de motor,47,1,Tarea finalizada correctamente.
2162,335,1916,Cambiar refrigerante,57,1,Tarea finalizada correctamente.
2163,335,1915,Soldar refuerzos,49,1,Tarea finalizada correctamente.
2164,335,1911,Alinear dirección,47,1,Tarea finalizada correctamente.
2165,335,1908,Revisar nivel de refrigerante,41,1,Tarea finalizada correctamente.
2166,335,1907,Limpiar filtros de aire acondicionado,54,1,Tarea finalizada correctamente.
2167,335,1917,Ajustar tensión,58,1,Tarea finalizada correctamente.
2168,335,1909,Verificar líquido de frenos,59,1,Tarea finalizada correctamente.
2169,335,1906,Pintar partes oxidadas,39,1,Tarea finalizada correctamente.
2170,335,1912,Inspeccionar DPF,41,1,Tarea finalizada correctamente.
2171,336,1929,Verificar juego,41,1,Tarea finalizada correctamente.
2172,336,1921,Pintar partes oxidadas,51,1,Tarea finalizada correctamente.
2173,336,1932,Verificar bomba de combustible,45,1,Tarea finalizada correctamente.
2174,336,1918,Revisar cinturón de seguridad,39,1,Tarea finalizada correctamente.
2175,336,1926,Revisar tubo de escape,65,1,Tarea finalizada correctamente.
2176,336,1923,Cambiar filtro de cabina,71,1,Tarea finalizada correctamente.
2177,336,1924,Revisar soportes de motor,63,1,Tarea finalizada correctamente.
2178,336,1930,Cambiar aceite hidráulico,59,1,Tarea finalizada correctamente.
2179,336,1922,Revisar batería,68,1,Tarea finalizada correctamente.
2180,336,1931,Rotar neumáticos,25,1,Tarea finalizada correctamente.
2181,336,1927,Cambiar refrigerante,56,1,Tarea finalizada correctamente.
2182,336,1925,Cambiar bocinas,24,1,Tarea finalizada correctamente.
2183,336,1919,Inspeccionar rodillos,31,1,Tarea finalizada correctamente.
2184,337,1896,Revisar nivel de refrigerante,31,1,Tarea finalizada correctamente.
2185,337,1895,Rotar neumáticos,65,1,Tarea finalizada correctamente.
2186,337,1894,Engrasar articulaciones,20,1,Tarea finalizada correctamente.
2187,337,1893,Cambiar aceite hidráulico,39,1,Tarea finalizada correctamente.
2188,338,1923,Cambiar filtro de cabina,76,1,Tarea finalizada correctamente.
2189,338,1920,Revisar convertidor,45,1,Tarea finalizada correctamente.
2190,338,1932,Verificar bomba de combustible,39,1,Tarea finalizada correctamente.
2191,338,1918,Revisar cinturón de seguridad,53,1,Tarea finalizada correctamente.
2192,338,1930,Cambiar aceite hidráulico,49,1,Tarea finalizada correctamente.
2193,338,1921,Pintar partes oxidadas,52,1,Tarea finalizada correctamente.
2194,338,1919,Inspeccionar rodillos,47,1,Tarea finalizada correctamente.
2195,338,1931,Rotar neumáticos,29,1,Tarea finalizada correctamente.
2196,338,1927,Cambiar refrigerante,29,1,Tarea finalizada correctamente.
2197,338,1925,Cambiar bocinas,36,1,Tarea finalizada correctamente.
2198,338,1926,Revisar tubo de escape,83,1,Tarea finalizada correctamente.
2199,338,1929,Verificar juego,54,1,Tarea finalizada correctamente.
2200,338,1922,Revisar batería,51,1,Tarea finalizada correctamente.
2201,340,1899,Verificar controles,69,1,Tarea finalizada correctamente.
2202,340,1905,Revisar vidrios,84,1,Tarea finalizada correctamente.
2203,340,1898,Drenar tanque,40,1,Tarea finalizada correctamente.
2204,340,1904,Verificar presión,21,1,Tarea finalizada correctamente.
2205,340,1900,Cambiar aceite de motor,82,1,Tarea finalizada correctamente.
2206,340,1902,Cambiar sellos de cilindro,72,1,Tarea finalizada correctamente.
2207,340,1901,Inspeccionar correas,60,1,Tarea finalizada correctamente.
2208,341,1895,Rotar neumáticos,51,1,Tarea finalizada correctamente.
2209,341,1897,Verificar pasadores,62,1,Tarea finalizada correctamente.
2210,341,1894,Engrasar articulaciones,61,1,Tarea finalizada correctamente.
2211,341,1896,Revisar nivel de refrigerante,60,1,Tarea finalizada correctamente.
2212,343,1965,Limpiar pre-filtro,42,1,Tarea finalizada correctamente.
2213,343,1974,Engrasar articulaciones,60,1,Tarea finalizada correctamente.
2214,343,1972,Revisar inyectores,23,1,Tarea finalizada correctamente.
2215,343,1971,Revisar mangueras,39,1,Tarea finalizada correctamente.
2216,343,1963,Revisar pastillas,82,1,Tarea finalizada correctamente.
2217,343,1969,Verificar funcionamiento de motor,34,1,Tarea finalizada correctamente.
2218,343,1967,Verificar nivel de aceite,58,1,Tarea finalizada correctamente.
2219,343,1964,Limpiar filtros de aire acondicionado,39,1,Tarea finalizada correctamente.
2220,343,1970,Engrasar articulaciones,68,1,Tarea finalizada correctamente.
2221,343,1976,Verificar motor de arranque,43,1,Tarea finalizada correctamente.
2222,343,1968,Pintar partes oxidadas,34,1,Tarea finalizada correctamente.
2223,343,1975,Revisar convertidor,38,1,Tarea finalizada correctamente.
2224,343,1962,Cambiar empaques,29,1,Tarea finalizada correctamente.
2225,344,1938,Cambiar empaques,70,1,Tarea finalizada correctamente.
2226,344,1940,Limpiar radiador,59,1,Tarea finalizada correctamente.
2227,344,1939,Soldar refuerzos,22,1,Tarea finalizada correctamente.
2228,344,1941,Verificar cilindros,49,1,Tarea finalizada correctamente.
2229,345,1962,Cambiar empaques,46,1,Tarea finalizada correctamente.
2230,345,1973,Verificar termostato,47,1,Tarea finalizada correctamente.
2231,345,1976,Verificar motor de arranque,18,1,Tarea finalizada correctamente.
2232,345,1975,Revisar convertidor,39,1,Tarea finalizada correctamente.
2233,345,1971,Revisar mangueras,42,1,Tarea finalizada correctamente.
2234,345,1966,Reparar pinchazo,33,1,Tarea finalizada correctamente.
2235,345,1969,Verificar funcionamiento de motor,62,1,Tarea finalizada correctamente.
2236,345,1974,Engrasar articulaciones,29,1,Tarea finalizada correctamente.
2237,345,1970,Engrasar articulaciones,57,1,Tarea finalizada correctamente.
2238,345,1967,Verificar nivel de aceite,56,1,Tarea finalizada correctamente.
2239,345,1965,Limpiar pre-filtro,24,1,Tarea finalizada correctamente.
2240,345,1972,Revisar inyectores,25,1,Tarea finalizada correctamente.
2241,345,1963,Revisar pastillas,39,1,Tarea finalizada correctamente.
2242,346,1941,Verificar cilindros,61,1,Tarea finalizada correctamente.
2243,346,1939,Soldar refuerzos,19,1,Tarea finalizada correctamente.
2244,346,1937,Tomar muestra de aceite,24,1,Tarea finalizada correctamente.
2245,346,1938,Cambiar empaques,48,1,Tarea finalizada correctamente.
2246,347,1939,Soldar refuerzos,31,1,Tarea finalizada correctamente.
2247,347,1940,Limpiar radiador,89,1,Tarea finalizada correctamente.
2248,347,1941,Verificar cilindros,62,1,Tarea finalizada correctamente.
2249,347,1938,Cambiar empaques,48,1,Tarea finalizada correctamente.
2250,348,2021,Verificar motor de arranque,54,1,Tarea finalizada correctamente.
2251,348,2024,Revisar bomba de dirección,50,1,Tarea finalizada correctamente.
2252,348,2023,Revisar asiento,55,1,Tarea finalizada correctamente.
2253,350,1997,Verificar controles,44,1,Tarea finalizada correctamente.
2254,350,2005,Tomar muestra de aceite,29,1,Tarea finalizada correctamente.
2255,350,1996,Verificar alternador,47,1,Tarea finalizada correctamente.
2256,350,1998,Revisar terminales,35,1,Tarea finalizada correctamente.
2257,350,2001,Revisar vidrios,53,1,Tarea finalizada correctamente.
2258,350,2004,Cambiar filtro de cabina,26,1,Tarea finalizada correctamente.
2259,350,2002,Cambiar empaques,66,1,Tarea finalizada correctamente.
2260,350,1999,Inspeccionar correas,47,1,Tarea finalizada correctamente.
2261,350,1995,Cambiar aceite hidráulico,24,1,Tarea finalizada correctamente.
2262,350,2003,Verificar cardanes,51,1,Tarea finalizada correctamente.
2263,351,1984,Ajustar frenos,82,1,Tarea finalizada correctamente.
2264,351,1983,Limpiar trampa de agua,49,1,Tarea finalizada correctamente.
2265,351,1985,Inspeccionar rodillos,55,1,Tarea finalizada correctamente.
2266,351,1981,Revisar tubo de escape,45,1,Tarea finalizada correctamente.
2267,352,1986,Verificar cilindros,52,1,Tarea finalizada correctamente.
2268,352,1987,Revisar luces de trabajo,52,1,Tarea finalizada correctamente.
2269,352,1989,Reparar abolladuras,50,1,Tarea finalizada correctamente.
2270,352,1993,Revisar dientes,67,1,Tarea finalizada correctamente.
2271,352,1992,Revisar pastillas,57,1,Tarea finalizada correctamente.
2272,352,1990,Cambiar empaques,79,1,Tarea finalizada correctamente.
2273,352,1988,Revisar terminales,28,1,Tarea finalizada correctamente.
2274,353,2065,Revisar tubo de escape,35,1,Tarea finalizada correctamente.
2275,353,2066,Ajustar tensión,35,1,Tarea finalizada correctamente.
2276,353,2067,Verificar juego,62,1,Tarea finalizada correctamente.
2277,354,2047,Revisar asiento,79,1,Tarea finalizada correctamente.
2278,354,2043,Verificar cardanes,60,1,Tarea finalizada correctamente.
2279,354,2039,Cambiar filtro de aceite,46,1,Tarea finalizada correctamente.
2280,354,2040,Cambiar aceite de motor,73,1,Tarea finalizada correctamente.
2281,354,2042,Revisar tensión de cadena,24,1,Tarea finalizada correctamente.
2282,354,2044,Cambiar aceite hidráulico,57,1,Tarea finalizada correctamente.
2283,354,2041,Lavar equipo completo,60,1,Tarea finalizada correctamente.
2284,354,2038,Verificar pasadores,60,1,Tarea finalizada correctamente.
2285,354,2049,Alinear dirección,68,1,Tarea finalizada correctamente.
2286,354,2046,Drenar tanque,48,1,Tarea finalizada correctamente.
2287,355,2065,Revisar tubo de escape,22,1,Tarea finalizada correctamente.
2288,355,2067,Verificar juego,64,1,Tarea finalizada correctamente.
2289,355,2068,Verificar pasadores,54,1,Tarea finalizada correctamente.
2290,357,2052,Ajustar tensión,32,1,Tarea finalizada correctamente.
2291,357,2059,Engrasar articulaciones,52,1,Tarea finalizada correctamente.
2292,357,2058,Revisar cinturón de seguridad,83,1,Tarea finalizada correctamente.
2293,357,2051,Verificar bomba de combustible,65,1,Tarea finalizada correctamente.
2294,357,2063,Medir presiones de bomba,20,1,Tarea finalizada correctamente.
2295,357,2061,Cambiar filtro de combustible,22,1,Tarea finalizada correctamente.
2296,357,2054,Verificar termostato,66,1,Tarea finalizada correctamente.
2297,357,2064,Cambiar bocinas,39,1,Tarea finalizada correctamente.
2298,357,2055,Lavar equipo completo,50,1,Tarea finalizada correctamente.
2299,357,2053,Purgar sistema de frenos,72,1,Tarea finalizada correctamente.
2300,357,2057,Reparar pinchazo,28,1,Tarea finalizada correctamente.
2301,357,2062,Ajustar válvulas,41,1,Tarea finalizada correctamente.
2302,357,2050,Verificar alternador,60,1,Tarea finalizada correctamente.
2303,359,2080,Purgar sistema de frenos,62,1,Tarea finalizada correctamente.
2304,359,2081,Revisar bomba de agua,46,1,Tarea finalizada correctamente.
2305,359,2076,Revisar tensión de cadena,50,1,Tarea finalizada correctamente.
2306,359,2075,Limpiar pre-filtro,60,1,Tarea finalizada correctamente.
2307,359,2079,Lavar equipo completo,53,1,Tarea finalizada correctamente.
2308,359,2078,Verificar cardanes,33,1,Tarea finalizada correctamente.
2309,359,2077,Limpiar filtros de aire acondicionado,31,1,Tarea finalizada correctamente.
2310,361,2110,Engrasar crucetas,47,1,Tarea finalizada correctamente.
2311,361,2112,Revisar tubo de escape,20,1,Tarea finalizada correctamente.
2312,361,2111,Cambiar sellos de cilindro,60,1,Tarea finalizada correctamente.
2313,362,2099,Limpiar filtros de aire acondicionado,32,1,Tarea finalizada correctamente.
2314,362,2103,Ajustar válvulas,35,1,Tarea finalizada correctamente.
2315,362,2098,Revisar turbo,40,1,Tarea finalizada correctamente.
2316,362,2106,Verificar sprockets,71,1,Tarea finalizada correctamente.
2317,362,2096,Reparar pinchazo,62,1,Tarea finalizada correctamente.
2318,362,2095,Revisar mangueras,46,1,Tarea finalizada correctamente.
2319,362,2105,Verificar bomba de combustible,56,1,Tarea finalizada correctamente.
2320,362,2094,Engrasar puntos de lubricación,61,1,Tarea finalizada correctamente.
2321,362,2101,Revisar convertidor,69,1,Tarea finalizada correctamente.
2322,362,2104,Verificar líquido de frenos,46,1,Tarea finalizada correctamente.
2323,362,2100,Inspeccionar conexiones,54,1,Tarea finalizada correctamente.
2324,362,2097,Inspección visual,42,1,Tarea finalizada correctamente.
2325,362,2107,Limpiar pre-filtro,41,1,Tarea finalizada correctamente.
2326,363,2069,Limpiar trampa de agua,58,1,Tarea finalizada correctamente.
2327,363,2071,Revisar luces de trabajo,89,1,Tarea finalizada correctamente.
2328,363,2072,Inspeccionar correas,66,1,Tarea finalizada correctamente.
2329,363,2073,Soldar refuerzos,62,1,Tarea finalizada correctamente.
2330,365,2071,Revisar luces de trabajo,47,1,Tarea finalizada correctamente.
2331,365,2069,Limpiar trampa de agua,69,1,Tarea finalizada correctamente.
2332,365,2072,Inspeccionar correas,38,1,Tarea finalizada correctamente.
2333,365,2073,Soldar refuerzos,59,1,Tarea finalizada correctamente.
2334,366,2074,Revisar turbo,51,1,Tarea finalizada correctamente.
2335,366,2079,Lavar equipo completo,27,1,Tarea finalizada correctamente.
2336,366,2080,Purgar sistema de frenos,65,1,Tarea finalizada correctamente.
2337,366,2078,Verificar cardanes,68,1,Tarea finalizada correctamente.
2338,366,2075,Limpiar pre-filtro,53,1,Tarea finalizada correctamente.
2339,366,2081,Revisar bomba de agua,63,1,Tarea finalizada correctamente.
2340,366,2076,Revisar tensión de cadena,32,1,Tarea finalizada correctamente.
2341,367,2076,Revisar tensión de cadena,40,1,Tarea finalizada correctamente.
2342,367,2078,Verificar cardanes,75,1,Tarea finalizada correctamente.
2343,367,2077,Limpiar filtros de aire acondicionado,67,1,Tarea finalizada correctamente.
2344,367,2074,Revisar turbo,26,1,Tarea finalizada correctamente.
2345,367,2080,Purgar sistema de frenos,38,1,Tarea finalizada correctamente.
2346,367,2075,Limpiar pre-filtro,61,1,Tarea finalizada correctamente.
2347,367,2081,Revisar bomba de agua,58,1,Tarea finalizada correctamente.
2348,368,2145,Revisar dientes,56,1,Tarea finalizada correctamente.
